"10","March 2022","Exceptional","Liked
 · The lobby looks nice with a very pleasant scent.
The rain shower was strong.
The decor & finishing at the loft unit was very good.
The bed was very comfortable.
The air conditioning was great too!Disliked
 · The tv remote control seemed to be faulty.
I was unable to watch different channels & adjustthe volume.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","March 2022","Exceptional","Liked
 · Such a wonderful stay overall. Cosy environment, comfortable bed, great bathroom amenities plus they do provide free laundry. Warm greeting by the guest service Jordan who assisted us during check in and thank you again for the free upgraded to loft room which my daughter love it so much:) We will definitely come again for future stay.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","February 2022","great stay great location","Liked
 · The stuffs are friendly and helpful. The room is very cleanDisliked
 · the pillows was not very comfortable. abit too high for me? but it's just personal preference",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","January 2022","Exceptional","Liked
 · Service was impeccable & the hotel was very cleanDisliked
 · nothing!",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","January 2022","Many plus and a few points away from 100/100","Liked
 · Good location from popular district: near to cafes, dim sum shops, mrt station. Love the privacy of the loft layout, friendly staff greetings when coming back or leaving the hotel, room well sanitizedDisliked
 · There was a sour smell near the sink in the room, dipping pool had insects and flowers in the water",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","December 2021","Wonderful","Liked
 · Charming, stylish with delightful staff. Fun to be located in Little India and super close to Orchard Rd.Disliked
 · The over stuffed pillows. Need to invest in some flatter pillows as an alternative.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","December 2021","Wonderful","Liked
 · Nice supportive mattress. nice firm pillows. 
Special mention of the check in staff, Dinesh. Professional, friendly, helpful and courteous. Well done!",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","December 2021","Exceptional","Liked
 · Excellent service.Disliked
 · N. A",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","December 2021","Wonderful","Liked
 · Really friendly staffs, and good locationDisliked
 · Narrow steps, spatula (cooking tools) was worn out, saw a medium size spider in the bathroom",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","December 2021","Awesome !","Liked
 · Location is super accessible, staff exceptionally friendly, and the room is both cosy and clean!Disliked
 · Nil",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","November 2021","Exceptional","Liked
 · super cozy and homey hotel, and the staffs were very friendly and helpful, will definitely want to come back again :)Disliked
 · none",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","October 2021","Beautifully restored heritage hotel, comfortable stay","Liked
 · Friendly and accommodating staff, beautiful and serene room complete with necessary crockeries and cooking equipment. We requested for some decoration because it was our anniversary and the staff kindly prepared simple but beautiful in-room decoration. Will definitely return!Disliked
 · The dipping pool seemed to be under construction repeatedly. When I made the booking, I was informed that it was available for usage but then nearer to the check in date, was informed that the dipping pool was not available to be used",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","November 2021","Definitely coming back!","Liked
 · The atmosphere was soothing! I really loved it thereDisliked
 · Nothing everything was perfect from the moment i entered the premises. Staffs were super sweet!!!",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","November 2021","Exceptional","Liked
 · I love this hotel and all the staff to the core..definitely coming back again❤❤❤..lots of love",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","September 2021","Comfortable, cozy and pleasant stay","Liked
 · Staff was helpful and friendly, all the processes were smooth. Toilet was clean, organized and was equipped with a fantastic shower! Amazing value and a very comfortable stay, will definitely be back!Disliked
 · Room was decently sized (smaller than originally thought but still a good and comfortable size) - this is not a complaint because I believe the room's value is there already, just a heads up in case anyone is looking for massive rooms.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","September 2021","Wonderful Boutique Hotel","Liked
 · NilDisliked
 · Amazing location and even better service by the attentive staff, felt very welcomed and taken care of.
The bed was really comfortable and great way to recharge.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","October 2021","Exceptional","Liked
 · Cleanliness and atmosphere is great.
Love the spaciousness of the toilet.Disliked
 · Nitpicking. Stairs are a bit narrow which makes it not easy to climb up and down.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","October 2021","Surprisingly sophisticated stay in a culturally vibrant and hop neighbourhood","Liked
 · Nice hip atmosphere, compact room but well designed with lots of storage. Really like the fold down desk. Super comfortable bed, great shower. 
Kitchenette is a nice touch.
LOVE the free flow water dispenser, especially the sparkling water.Disliked
 · Very little",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","October 2021","-","Liked
 · Loved the layout! Very efficient use of minimal space. Staffs were really friendly & helpful!! & location wise is very convenient, walking distance to Bugis/Haji Lane area (lots of food)Disliked
 · The stairs were quite steep & found it difficult climbing down the stairs eventho not a big issue. Could provide more sockets on the upper level of the loft & a bedside table to place small items like phone/ipads/tissues.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","August 2021","Exceptional","Liked
 · The property is very clean and beautiful! I definately come back for a next staycay!",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","August 2021","Wonderful","Liked
 · The design of the hotel is very simple and nice. All the staff were freindly. There's pretty good food nearby and the location is not bad to go around. The area is also not loud at night so we had a good sleep.Disliked
 · The room is a little too small. The hob sunction didnt work well so the smoke was all over the room when we cook.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","September 2021","Confortable","Liked
 · The bed is super comfyDisliked
 · Apart from study table , there is no table . So hard for two person to eat",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","September 2021","Room is small but cozy, no pyjamas and slippers provided","Liked
 · decent facilities, cozy bed, toilet is cleanDisliked
 · There is no pyjamas and slippers provided...",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","August 2021","Great","Liked
 · Third time staying in this hotel. Staff are super friendly and bed is so comfortable! Place is clean and comfortable. Loved it!Disliked
 · NA",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","September 2021","Unique Layout Design - Studio Loft","Liked
 · Personally, I like the fact that there are basic necessities in the room and unique layout in which the bed is on an upper level.Disliked
 · Squeaky toilet door and no lock.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","September 2021","Wonderful","Liked
 · Great room. Great service. Fantastic location with lots of good food and culture.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","September 2021","Very Good","Liked
 · Everything in the room was excellent and VERY CLEAN!The room was very cozy.Bed were super comfortable aftr a long day of trip.Pillow were just nice,not too firm/soft.The duvet were super comfortable.Aircon is superb.Toilet were super clean!Shook that theres a place for us to put our shoes,just lift up the metal grill below the wardrobe.Theres kitchenette but didn't manage to use cause we're too tired.Great that i don't have to keep boiling water and let them cool as they have the normal temperature tap water that specifically for drink!Disliked
 · I really wish there are more channels or app that can be use for a samsung smart tv :(",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","September 2021","Amazing and so worth the value","Liked
 · It was newly renovated hotel so everything was in a tip-top condition. Overall outlook of the lobby really did leave a great lasting impression on me. Check-in was smooth and conducted according to Social Distancing guidelines. The room was cozy and superb and had everything that we need, especially the kitchenette. The toilet was cleaned and we truly love the overall aesthetic of the whole place. The service rendered by the staff from check-in to out were amazing. :)Disliked
 · No comments. Everything exceeded expectations.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","September 2021","Exceptional","Liked
 · staff very nice，location very good 
nearby have alot of things to eat
environment very nice",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","September 2021","Kindest staff ever :)","Liked
 · As my title suggests - the hotel staff! All of whom we have interacted with are so lovely and kind. (We spoke to about 4 different frontdesk staff!) The housekeeping staff on duty was really quick to clear the rubbish we placed outside the room too, keeping the hotel looking clean. The room itself had all the necessities we need, was clean and wifi was pretty fast too! Kitchenette had everything :) Beautiful lobby, sleek room design + great location with train station about 5 mins away.Disliked
 · We had the Studio Loft. The steps leading to the upper deck are really steep and narrow. A room choice only for the fit, perhaps! The TV wasn’t working too and no in-room slippers provided.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","September 2021","Wonderful Stay","Liked
 · Location Facilities Friendly StaffDisliked
 · Nothing",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","August 2021","Pleasant boutique hotel stay","Liked
 · Comfortable and clean room in a central part of town with good food. Surprisingly quiet for Little India.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","August 2021","Exceptional","Liked
 · Loves everything in the room! Excellent customer service and The staff was friendly. Definetly will be back!Disliked
 · No free parking.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","August 2021","Amazing loft!","Liked
 · -Convenient location with lots of eateries around even till midnight. 
-Very friendly staffs and did their best to accommodate requirements (towel deco for celebration & understanding when we need extra 30 mins to check out due to emergency)
-Basic amenities provided for the bathroom and kitchenette & even filtered drinking water!
-Very spacious for 2pax. Allowing visitors till 11pm (T&C applied)
-Lovely setup especially the kitchenette & bar table. 
-washing machine and dryer at level 2 (think it’s FOC!)Disliked
 · Wouldn’t say that I don’t like it, but more like suggestions. Not deal breaker. Still highly recommend!
-no indoor slippers provided. The floor tiles are cold to walk on barefoot. 
-very steep stairs to the loft. Have to be extra careful when going up and down. 
-toilet tissue holder is too near to the toilet bowl. Have to be careful not to knock your elbow. And have to twist your body to get the tissues. (Not a big issue tho)
-pillows are too high and hard for my liking. Will be great if there’s different choices. Bed is comfy tho. 
Not necessarily but it’ll be great if there’re more plugs around the sofa/bar table area for phone charging, and beside the mirrors for hair dryer.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","August 2021","Charming boutique hotel","Liked
 · I like that it has a kitchen and was nicely furnished with modern design.Disliked
 · The location isn’t the easiest to find parking.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","August 2021","Exceptional","Liked
 · Kitchenette was sufficient to prepare a good meal. 
A digital clock with Bluetooth speaker function came in handy! Location was supreme with nearby food stores and a shopping mall!Disliked
 · I like everything about this hotel. The kitchenette was more than sufficient and everything else about the stay was just great!",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","May 2021","Wonderful","Liked
 · Everything else, service, room, kitchen, toilet, cleanlinessDisliked
 · -",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","August 2021","Exceptional","Liked
 · The whole hotel experience was easy and convenient. Nicole is friendly and warm when we entered. The bed and pillow are very fluffy and soft. Love the interior design in the room and lobby! :)",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","July 2021","Very Good","Liked
 · Room was super clean and comfortable to stay.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","July 2021","Wonderful","Liked
 · Very beautiful design and cleanDisliked
 · Kitchen stove is hard to use",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","July 2021","Loved our stay at this fabulous accomodation.","Liked
 · Charming and stylish, spotlessly clean, quiet and the staff very professional and happy to help.Disliked
 · The pillows.Too full/high. I highly recommend they get some less full
options as I am sure there will be others like me who don’t find it comfortable to sleep on a huge pillow.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","June 2021","Good stay","Liked
 · When we first checked in, we were served by Nadia. Nadia was very friendly and helpful. Even tho we were unable to check in earlier, Nadia helped us to keep our luggages. Check in process was very smooth and the room was superb. It was clean and very comfy. The bathroom and kitchen were well equipped. The room was also equipped with Bluetooth speaker. Highly recommend this hotel!Disliked
 · The staircase of the loft is a little too slant and the steps are quite narrow. Have to be very careful especially for those who are tall and big size. For kitchen wise, the touchpad of electrical stove is not sensitive and a bit difficult to use. It would be good if table clothes are provided.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","June 2021","Very clean and new","Liked
 · Worth the money. Very clean and comfy. Hotel staff is very friendly and it sit next to mrt station. Will definitely come back againDisliked
 · Nothig",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","June 2021","Great place for a short getaway!","Liked
 · The loft room is cozy and a great place for a short getaway! We're able to do some cooking which is really convenient.Disliked
 · I wish the induction cooker would come with some instructions!",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","June 2021","Superb staycation","Liked
 · The amenities were great, although its during COVID and tightened measures but i still enjoyed the stay a lot! makes me feel like i went on a mini getaway! I booked the studio premiere room which had a mini kitchen and microwave was available - what a bonus! the toilets and room was clean and modern as well, very pretty! would definitely come back again :)",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","June 2021","Wonderful","Liked
 · It is homelike and the design is really nice! 
Side note: kuddos to all the F.O and housekeeping!Disliked
 · The loft stairs is steep as people coming down from the bed",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","June 2021","Staycation at Wanderlust","Liked
 · The room was clean and everything was new in good condition!Disliked
 · The induction hob was not very user-friendly and the hood was difficult to use (didn't manage to turn it on while cooking). There was no kitchen cloth available.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","May 2021","I had a good time at Wanderlust - great service!","Liked
 · I love the concept of the hotel, it feels like you're entering another world right from the moment I stepped into the entrance of the hotel lobby. The room was clean and spacious, and the staff were really friendly.Disliked
 · There aren't much eating options apart from Indian food within close vicinity, you'll need to walk quite a fair bit to give yourself more options.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","May 2021","RECOMMENDED!!! WILL COME BACK.","Liked
 · The kitchenette and the bed. Room is small but very very cosy. Filtered water tap is the bomb at the kitchenette, really saving plastic. For the price of the hotel? It's very very worthy.Disliked
 · The location surrounding doesn't have mini-mart. Furthest is around 500m away. So better prepare first.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","May 2021","Amazing","Liked
 · Everything was perfect. Friendly staff, fast check-in. Room was modern, gorgeous, well-furnished. Super clean since it’s a new hotel. Would love to come back again.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","March 2021","Smooth","Liked
 · Quiet, near train station",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","May 2021","Excellent Service","Liked
 · The first impression is amazing! Check in agent Amelia is super friendly and explain everything well! Will definitely go back !",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","May 2021","Staycation","Liked
 · Staff who received me and my partner was friendly and professional. Room is bigger then usual. Super clean. Responded well to my special request for a additional stool in my room.Disliked
 · I couldn’t find any convenience shop nearby the hotel weirdly. Pillow were abit too fluffy.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","April 2021","Very Good","Liked
 · Good to provide combDisliked
 · Na",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","April 2021","Exceptional","Liked
 · Everything I like... We enjoy our stay 😉
Superb... ThanksDisliked
 · -NIL-",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","March 2021","Room is nicely layout n quality fittings. Clean room n bathroom. Staff v attentive , excellent srv","Liked
 · The sound proof room excellent that thundering we can’t hear even hear it.Disliked
 · Missed out replenish toothpaste as booked 3 nites",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","April 2021","Comfy stay","Liked
 · Super clean, comfy.Disliked
 · Room is quite small, but very tastefully decorated",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","March 2021","Wander-ful","Liked
 · Staff at the hotel are good. Decor is trendy and eye-catching. Rooms are made with good furniture. Clean designDisliked
 · Some of the kitchen amenities are not intuitive. Some labels might help.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","March 2020","Very Good","Liked
 · Staff and service was exceptional. Staff were really friendly and helpful, always smiled and made you feel at home. Loft room was really spacious and the kitchenette was great!Disliked
 · The stairs to the bedroom loft are abit steep and narrow. Have to really be careful going up or down. Was unaware that the pool was closed due to renovations. Was really looking forward to spending time at the pool deck.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","March 2022","great value for money! i love the interior design and the coziness of the room.","Liked
 · it was very clean!! and the staff were very friendly - one of the male staff in particular - went the extra mile in serving usDisliked
 · the location is pretty far from the mrt and the toilet had a weird sewage smell",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","March 2022","Normal price is quite value, but I booked on the day of checking in, so it inflated by about 40%.","Liked
 · Enjoyed the room, and the option to refill sparkling water instead of plastic bottles. Love the option to have a microwave oven in the room to heat up food. The staff were helpful. The room aircon was strong and water pressure of the rain shower is good. Bonus to the option for free use of common washing machine and dryer, would be ideal for long stay.Disliked
 · Corners of the room tend to be dusty, the fridge had a funky smell which is a common issue for most hotels with a fridge in the room. The stairs up the loft is slightly steep, which is potentially dangerous when descending. There was no gym and the dipping pool was tiny with a lot of fallen leaves in the pool, making it resemble a pond instead.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","February 2022","Fun, value for money place to stay away from the main tourist haunts.","Liked
 · Great location right in the middle of a fun and funky part of town. Nice enough room, fabulous bathroom and pleasant decor. Like their sister hotel Kesa House, absolutely A1 staff. Professional, efficient and above all fun.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","July 2021","Great","Liked
 · Not applicableDisliked
 · Nil",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","July 2021","nil","Liked
 · nilDisliked
 · nil",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"10","May 2021","Exceptional","Liked
 · Was able to cook . Just a great place to chillDisliked
 · Nil",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"8.0","May 2021","Very Good","Liked
 · Room was pretty quiet and cosy. Aircon was quite good too.Disliked
 · Some noise pollution here and there.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"9.0","May 2021","Wanderlust Hotel Review","Liked
 · All staffs are very friendly and welcoming. They are very thoughtful and attentive too which makes the whole booking/check-in/check-out process so pleasant and memorable. Special thanks to Dinesh R. and the staffs on duty from 10-11May for coordinating, helping out with my little special request and for being so welcoming throughout our stay!Disliked
 · -",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"7.0","April 2022","Great for a staycation if the itinerary includes exploring the neighbourhood rich in culture. Kitchenette is very clean","Liked
 · The entire property is very clean, the room has a kitchenette, the concierge is very thoughtful and brought our bags up to the room after we left it with the hotel for safekeeping as it was before check-in time.Disliked
 · The room’s windows cannot be opened so it was less convenient to use the kitchenette without the smells lingering in the room. We also couldn’t locate the switch for the kitchen hood that absorbs smoke.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"7.0","July 2021","cosy place to cook and chill","Liked
 · the cooking pans, utensils, carafes, cups and mugs were spotless. also alot of powerpoints and it came w USB inserts tooDisliked
 · stayed in the studio premier, room 201. there are no blackout blinds so once it's morning the room was quite bright. the pillows were too thick yet soft.. no support",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"7.0","June 2021","Average stay","Liked
 · The room is clean and good, shower facilities is great.Disliked
 · 1) no bedroom slipper
2) the walls are thin, was able to hear the lift opening/ other room opening and closing the door
3) that night it was raining and was able to hear the rain hitting the glass in the room, it was super loud and hard to sleep
4) bed is overall good but pillow was too hard, had a neck pain the next morning",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"7.0","May 2021","Exceptional service","Liked
 · Quality furniture good aircon clean propertyDisliked
 · Couldn’t extend late checkout since they were fully booked and I hate when such a gem becomes overbooked. I hope it doesn’t lose its shine as it get a over worked.",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"5.0","November 2021","Fair","Liked
 · Overall all good and kind staff",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
"5.0","June 2021","Fair","Liked
 · Has mini kitchenetteDisliked
 · No sound proof, can hear clearly next door’s conversation",2,"Wanderlust, The Unlimited Collection by Oakwood (SG Clean)
Opens in new window"
